Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price,Length,Width,Depth
1791517,ROUND,0.39990234,VVS1,D,EX,EX,EX,N,2020.7,4.6914062,4.71875,2.9492188
1637397,ROUND,0.5,VS1,G,F,VG,GD,N,1984.04,4.8085938,4.8515625,3.25
1641665,ROUND,0.5,VS2,D,F,VG,GD,N,1984.06,4.8398438,4.9101562,3.2402344
1665360,ROUND,0.5,VS2,D,F,EX,FR,N,1984.06,4.8085938,4.8984375,3.2304688
1659875,ROUND,0.5,SI2,D,EX,EX,EX,F,1984.06,5.1015625,5.1289062,3.1699219
1637810,ROUND,0.5,SI2,D,EX,EX,EX,N,1984.06,5.0195312,5.0507812,3.1894531
1662542,ROUND,0.5,VS1,D,F,EX,GD,N,1984.2,4.75,4.8515625,3.25
1772993,ROUND,0.5,VS2,I,EX,EX,VG,N,1984.23,5.1601562,5.1796875,3.0898438
1748956,ROUND,0.5,SI2,E,EX,VG,VG,N,1984.26,5.0585938,5.1015625,3.1699219
1776939,ROUND,0.5,SI1,F,GD,EX,VG,N,1985.18,4.828125,4.890625,3.2304688
1653239,ROUND,0.72021484,VS1,M,EX,EX,EX,N,1985.46,5.7382812,5.78125,3.5703125
1757403,ROUND,0.72021484,VVS1,M,EX,VG,VG,N,1985.56,5.71875,5.7382812,3.5292969
1667947,ROUND,0.5,SI2,E,VG,VG,VG,N,1985.77,5.0390625,5.0898438,3.1308594
1791498,ROUND,0.52001953,SI2,G,EX,EX,EX,N,1985.85,5.25,5.2617188,3.1308594
1755172,ROUND,0.5600586,VVS1,K,EX,EX,EX,F,1985.87,5.2890625,5.3085938,3.2890625
1799302,ROUND,0.5,SI2,E,VG,EX,VG,N,1985.92,5.1289062,5.1914062,3.0507812
1797748,ROUND,0.5,VVS1,J,EX,EX,EX,N,1985.92,5.109375,5.1210938,3.109375
1769148,ROUND,0.5,SI2,F,VG,VG,VG,N,1985.94,4.9609375,4.9804688,3.1894531
1645713,ROUND,0.5,VS1,F,F,EX,VG,N,1992.91,4.8007812,4.8710938,3.2402344
1797624,ROUND,0.7001953,VVS1,N,EX,EX,EX,F,1993.12,5.640625,5.6796875,3.5390625
1799318,ROUND,0.5,SI2,F,EX,EX,VG,N,1993.46,5.1210938,5.1484375,3.0800781
1762530,ROUND,0.5,SI2,F,VG,VG,VG,N,1993.46,5.0,5.0390625,3.1503906
1799315,ROUND,0.5,SI2,F,EX,EX,EX,F,1993.46,5.109375,5.1289062,3.1308594
1773086,ROUND,0.5,SI2,D,EX,EX,EX,M,1984.99,5.1210938,5.1484375,3.140625
1609129,ROUND,0.5,VVS2,E,GD,VG,FR,N,1985.0,4.8398438,4.9296875,3.2402344
1788728,ROUND,0.5,SI1,I,EX,EX,EX,F,1985.09,5.078125,5.1015625,3.1699219
1787208,ROUND,0.5,SI1,I,EX,EX,EX,F,1985.09,5.0898438,5.1210938,3.1796875
1787210,ROUND,0.5,SI1,I,EX,EX,VG,N,1985.09,5.109375,5.140625,3.0996094
1790477,ROUND,0.5,SI1,I,EX,VG,VG,N,1985.09,5.1601562,5.1796875,3.0898438
1789428,ROUND,0.5,VS1,J,EX,EX,EX,N,1985.09,5.0507812,5.078125,3.1699219
1786073,ROUND,0.5,VS1,J,EX,EX,EX,F,1985.09,5.1210938,5.1484375,3.1308594
1788569,ROUND,0.5,VS1,J,EX,EX,EX,F,1985.09,5.0585938,5.0898438,3.1699219
1788570,ROUND,0.5,VS1,J,EX,EX,EX,F,1985.09,5.0507812,5.0898438,3.1503906
1608012,ROUND,0.5,SI1,D,EX,EX,EX,M,1985.15,5.0585938,5.0898438,3.1699219
1799266,ROUND,0.5498047,SI1,I,EX,EX,EX,ST,1973.14,5.2304688,5.25,3.2695312
1787149,ROUND,0.5,SI1,F,VG,EX,GD,N,1973.18,5.109375,5.1601562,3.0898438
1786220,ROUND,0.5,SI1,F,GD,VG,GD,N,1973.18,4.8515625,4.9414062,3.2402344
1776990,ROUND,0.5,SI1,I,EX,EX,VG,N,1973.23,5.0,5.0703125,3.1699219
1776987,ROUND,0.5,SI1,I,EX,EX,EX,F,1973.23,5.0507812,5.078125,3.1699219
1668452,ROUND,0.60009766,VS2,FANCY,EX,EX,EX,N,1973.48,5.4492188,5.4609375,3.2695312
1672209,ROUND,0.5,SI2,H,EX,EX,VG,N,1973.69,5.03125,5.078125,3.1699219
1758870,ROUND,0.64990234,SI1,K,EX,EX,EX,F,1973.7,5.6015625,5.6289062,3.3808594
1654679,ROUND,0.5,SI1,H,EX,EX,VG,ST,1973.74,4.9882812,5.0585938,3.1894531
1671216,ROUND,0.5,SI1,H,VG,EX,VG,F,1973.74,4.9414062,4.9882812,3.1894531
1653505,ROUND,0.5,SI1,H,EX,EX,EX,ST,1973.74,5.0390625,5.078125,3.1601562
1671690,ROUND,0.5,SI1,H,VG,EX,VG,M,1973.74,5.0117188,5.0507812,3.1601562
1791384,ROUND,0.72998047,SI1,N,EX,EX,EX,F,2006.01,5.71875,5.7617188,3.5800781
1800492,ROUND,0.5,SI1,F,GD,EX,GD,F,2006.08,5.0,5.078125,3.0605469
1799237,ROUND,0.5,SI1,F,GD,EX,VG,N,2006.08,4.8710938,4.9414062,3.2597656
1795313,ROUND,0.5,SI1,F,GD,EX,GD,N,2006.08,4.8203125,4.890625,3.1894531
1790479,ROUND,0.5,SI1,I,EX,EX,EX,F,2006.18,5.03125,5.0507812,3.1601562
1787214,ROUND,0.5,SI1,I,VG,EX,EX,N,2006.18,4.9101562,4.9414062,3.1894531
1743431,ROUND,0.5,VS1,J,EX,EX,EX,N,2006.18,5.140625,5.1601562,3.1191406
1747453,ROUND,0.5,VS1,J,EX,EX,EX,N,2006.18,5.0703125,5.1015625,3.1796875
1760022,ROUND,0.5,VS1,J,EX,EX,EX,N,2006.18,5.0507812,5.078125,3.1503906
1798946,ROUND,0.7998047,SI2,N,EX,EX,EX,M,2006.4,5.9101562,5.9414062,3.6992188
1753716,ROUND,0.5,VS1,J,EX,EX,EX,N,1990.14,5.1484375,5.1914062,3.0898438
1763395,ROUND,0.5,SI2,E,VG,VG,VG,N,1990.18,4.9101562,4.96875,3.1894531
1650863,ROUND,0.58984375,SI1,I,EX,EX,EX,N,1990.22,5.3710938,5.3984375,3.3203125
1652264,ROUND,0.5,VS2,G,GD,EX,GD,M,1990.23,5.1015625,5.1484375,3.0390625
1660964,ROUND,0.5800781,SI1,J,EX,EX,EX,N,1990.53,5.2890625,5.3085938,3.3105469
1665173,ROUND,0.7001953,SI2,K,EX,EX,EX,ST,1990.74,5.6289062,5.671875,3.5292969
1762423,ROUND,0.5,VS2,I,VG,EX,VG,M,1990.82,5.140625,5.171875,3.0703125
1764391,ROUND,0.5,SI1,I,EX,EX,VG,N,1991.02,5.0898438,5.1015625,3.1601562
1762428,ROUND,0.60009766,VS2,K,EX,EX,EX,N,1965.5,5.3789062,5.4101562,3.3691406
1769068,ROUND,0.5,SI1,E,GD,EX,GD,N,1965.55,4.8515625,4.9414062,3.1796875
1770330,ROUND,0.5,SI1,E,VG,EX,GD,N,1965.55,4.921875,4.9804688,3.1796875
1741469,ROUND,0.5,VVS1,J,EX,EX,EX,F,1965.57,5.0703125,5.0898438,3.1894531
1637704,ROUND,0.5,SI1,E,GD,EX,VG,N,1983.34,4.8515625,4.9101562,3.2304688
1639073,ROUND,0.52978516,VS2,J,EX,EX,EX,N,1983.44,5.171875,5.1992188,3.1992188
1661858,ROUND,0.7001953,VS1,L,VG,EX,VG,F,1983.44,5.4804688,5.5585938,3.5800781
1637122,ROUND,0.7001953,VS2,K,EX,EX,VG,F,1983.47,5.5898438,5.6601562,3.5390625
1649791,ROUND,0.5,SI1,I,EX,EX,EX,N,1984.03,5.0507812,5.078125,3.1699219
1654683,ROUND,0.5,SI1,I,EX,EX,EX,N,1977.98,5.0507812,5.078125,3.1699219
1670182,ROUND,0.5,SI1,I,EX,EX,EX,N,1977.98,5.0507812,5.0703125,3.1699219
1670176,ROUND,0.5,SI1,I,EX,EX,EX,F,1977.98,5.0507812,5.0703125,3.1699219
1670002,ROUND,0.5,VS1,J,EX,EX,EX,F,1977.98,5.140625,5.171875,3.0898438
1638916,ROUND,0.5,VS1,J,EX,EX,EX,F,1977.98,5.0585938,5.0898438,3.1191406
210537-46,ROUND,1.0,SI2,N,EX,VG,VG,VSL,1978.02,6.3789062,6.2890625,3.9902344
1615786,ROUND,0.5,VVS1,J,EX,EX,EX,N,1978.08,5.0507812,5.078125,3.1699219
1615785,ROUND,0.5,VVS1,J,EX,EX,EX,N,1978.08,5.0898438,5.1210938,3.109375
1655890,ROUND,0.5,VS2,H,GD,VG,VG,M,1978.2,4.890625,4.9492188,3.2207031
1666730,ROUND,0.5,VS2,H,GD,EX,GD,M,1978.2,4.8203125,4.9101562,3.1699219
1672780,ROUND,0.5,VS2,H,F,EX,VG,N,1978.2,4.828125,4.859375,3.2792969
1662780,ROUND,0.5,SI1,D,VG,VG,GD,F,1978.2,5.1484375,5.2109375,3.0800781
1779292,ROUND,0.52001953,SI2,G,EX,EX,EX,N,1978.77,5.1914062,5.2109375,3.1601562
1788801,ROUND,0.3701172,IF,D,EX,EX,EX,N,1978.97,4.5898438,4.609375,2.8496094
1786961,ROUND,0.52978516,VVS1,K,EX,EX,EX,N,1970.03,5.1601562,5.1992188,3.1992188
1774931,ROUND,0.5097656,SI2,H,EX,EX,EX,F,1970.44,5.078125,5.109375,3.1894531
1778102,ROUND,0.5,SI2,E,VG,EX,VG,N,1970.54,4.9609375,5.0,3.1601562
1756170,ROUND,0.5,SI2,F,VG,EX,VG,F,1970.64,4.9882812,5.0507812,3.1601562
Eco Diamond LG200296,ROUND,0.72998047,VVS1,E,EX,EX,EX,N,2022.9,5.8710938,5.890625,3.4707031
1741066,ROUND,0.5,SI2,E,VG,EX,EX,N,2023.07,5.0507812,5.0585938,3.1601562
1755998,ROUND,0.5,VS1,J,EX,EX,EX,N,2023.1,5.1289062,5.1484375,3.1503906
1742847,ROUND,0.5,SI2,F,EX,EX,EX,N,2023.12,5.0507812,5.078125,3.1699219
1598091,ROUND,0.5,VS2,G,VG,EX,EX,M,2023.17,4.9414062,4.9609375,3.1992188
1763412,ROUND,0.39990234,VVS1,D,EX,EX,EX,N,2023.3,4.7304688,4.7695312,2.890625
1780932,ROUND,0.5,SI2,E,VG,EX,VG,F,2023.78,5.078125,5.1210938,3.0898438
1655856,ROUND,0.5,VS2,F,F,VG,GD,N,1967.65,4.8398438,4.921875,3.1699219
1666505,ROUND,0.5,VVS2,J,EX,EX,EX,N,1967.74,5.109375,5.140625,3.109375
1657249,ROUND,0.52001953,VS2,J,EX,EX,EX,N,1967.84,5.1210938,5.140625,3.2109375
1783305,ROUND,0.5097656,VS2,J,EX,EX,EX,N,1968.02,5.1601562,5.1914062,3.109375
1758706,ROUND,0.5097656,VS2,J,EX,EX,EX,F,1968.02,5.0703125,5.1015625,3.1992188
1749651,ROUND,0.5,SI1,F,GD,EX,VG,N,1968.16,4.8984375,4.9882812,3.1601562
1769145,ROUND,0.5,SI2,E,VG,EX,VG,N,1968.17,4.8984375,4.9492188,3.1992188
1611269,ROUND,0.7998047,VVS2,N,EX,EX,EX,N,1968.35,5.9101562,5.9414062,3.6796875
1756174,ROUND,0.5,SI2,F,VG,EX,VG,N,1985.94,4.9296875,5.0195312,3.1992188
1654701,ROUND,0.5,SI2,F,EX,EX,EX,N,1985.95,5.0195312,5.0585938,3.1992188
1768359,ROUND,0.5,SI2,D,VG,EX,VG,F,1985.97,4.9414062,4.9804688,3.1699219
1646537,ROUND,0.7001953,VS2,L,VG,EX,VG,N,1986.0,5.5117188,5.578125,3.5195312
1630193,ROUND,0.89990234,SI1,N,VG,VG,VG,N,1986.0,6.0,6.0507812,3.8300781
1757524,ROUND,0.5498047,VVS2,K,EX,EX,EX,N,1986.07,5.1992188,5.2304688,3.2695312
1796825,ROUND,0.41992188,VVS2,D,EX,EX,EX,N,1986.32,4.78125,4.8007812,2.9902344
1767403,ROUND,0.7001953,SI1,L,EX,EX,EX,F,2023.84,5.6484375,5.6914062,3.5390625
1592562,ROUND,0.70996094,I1,F,EX,EX,EX,N,2023.92,5.6601562,5.6992188,3.5390625
1753698,ROUND,0.54003906,VS1,I,EX,EX,EX,ST,2024.48,5.1992188,5.2382812,3.2402344
1779247,ROUND,0.5,SI2,D,VG,EX,VG,N,2024.69,5.03125,5.0898438,3.0898438
1635455,ROUND,0.5,SI1,E,VG,EX,VG,F,2024.71,5.0195312,5.0390625,3.2109375
1658635,ROUND,0.5,SI1,E,GD,EX,VG,N,2024.71,5.1796875,5.2109375,2.9609375
1643243,ROUND,0.5,SI1,E,VG,EX,GD,N,2024.71,5.0703125,5.1210938,3.0800781
1781991,ROUND,0.5,IF,K,EX,EX,EX,N,2011.1,5.140625,5.171875,3.0703125
1747607,ROUND,0.5,SI2,D,VG,VG,VG,N,2011.2,5.0117188,5.0703125,3.1601562
1770757,ROUND,0.5,SI2,E,EX,EX,EX,F,2011.24,5.1484375,5.171875,3.0996094
1745738,ROUND,0.5,SI2,F,EX,EX,VG,N,2011.25,5.0507812,5.1015625,3.1308594
1747621,ROUND,0.5,SI2,F,EX,VG,VG,N,2011.25,5.171875,5.1992188,3.0800781
1669884,ROUND,0.7001953,VS1,L,VG,EX,VG,F,2011.28,5.5703125,5.6210938,3.5605469
1643063,ROUND,0.5,VS1,J,EX,EX,EX,N,2011.69,5.0507812,5.078125,3.1699219
1744469,ROUND,0.7001953,VS2,K,VG,VG,GD,F,2011.95,5.640625,5.6992188,3.4609375
1766274,ROUND,0.5498047,VS2,J,EX,EX,EX,N,2100.33,5.2304688,5.25,3.2792969
1637124,ROUND,0.7001953,VS2,L,EX,EX,EX,F,2100.75,5.640625,5.6796875,3.5390625
1666827,ROUND,0.5,SI1,H,GD,VG,VG,N,2100.82,4.890625,4.96875,3.2207031
1663896,ROUND,0.5,SI1,H,EX,VG,VG,F,2100.82,5.03125,5.078125,3.1601562
1659843,ROUND,0.5,SI1,H,VG,EX,VG,F,2100.82,5.171875,5.21875,3.0703125
1662035,ROUND,0.5,SI1,H,VG,EX,VG,F,2100.82,5.03125,5.0703125,3.109375
1652378,ROUND,0.5,SI1,H,VG,EX,VG,F,2100.82,4.921875,4.9882812,3.1601562
1653501,ROUND,0.5,SI1,H,VG,EX,VG,F,2100.82,5.0585938,5.1015625,3.0996094
1770761,ROUND,0.5,SI2,F,EX,EX,EX,N,2101.6,5.1484375,5.171875,3.0800781
1788753,ROUND,0.5,SI2,F,EX,EX,VG,N,2048.45,5.0703125,5.1210938,3.0898438
1792834,ROUND,0.5,SI2,F,EX,EX,EX,N,2048.45,5.140625,5.171875,3.1191406
1787260,ROUND,0.5,SI2,F,EX,EX,EX,N,2048.45,5.0390625,5.0703125,3.1992188
1784572,ROUND,0.5,SI2,F,EX,EX,EX,N,2048.45,5.03125,5.0585938,3.1601562
1790519,ROUND,0.5,SI2,F,EX,EX,EX,F,2048.45,5.078125,5.109375,3.1796875
1780581,ROUND,0.5,VVS2,J,EX,EX,EX,F,2048.45,5.1601562,5.1796875,3.0996094
1780583,ROUND,0.5,VVS2,J,EX,EX,EX,F,2048.45,5.0703125,5.0898438,3.1308594
1780580,ROUND,0.5,VVS2,J,EX,EX,EX,F,2048.45,5.109375,5.140625,3.1191406
1658472,ROUND,0.5,VS1,J,EX,EX,EX,N,2048.87,5.0703125,5.109375,3.1601562
1655803,ROUND,0.5,VS1,J,EX,EX,EX,N,2048.87,5.140625,5.1796875,3.0703125
1792841,ROUND,0.52001953,SI2,H,EX,EX,EX,N,2049.02,5.140625,5.171875,3.2304688
1768250,ROUND,0.5,VVS1,J,VG,EX,EX,N,2093.1,4.9492188,4.96875,3.1699219
1661859,ROUND,0.7001953,VS1,L,VG,VG,VG,N,2093.68,5.5195312,5.578125,3.5292969
1778007,ROUND,0.5,VS2,I,EX,EX,EX,N,2093.99,5.0507812,5.078125,3.140625
1758886,ROUND,0.5,SI2,D,EX,EX,EX,N,2094.03,5.0703125,5.1015625,3.1699219
1764392,ROUND,0.5,SI1,I,EX,EX,EX,N,2094.06,5.078125,5.109375,3.109375
1792030,ROUND,0.5,VS1,D,GD,VG,VG,M,2094.15,4.828125,4.8984375,3.2109375
1787244,ROUND,0.5,SI2,E,EX,EX,EX,N,2094.76,5.0585938,5.0898438,3.1699219
1788752,ROUND,0.5,SI2,F,EX,EX,EX,N,2092.25,5.0507812,5.078125,3.1699219
1780582,ROUND,0.5,VVS2,J,EX,EX,EX,N,2092.25,5.1914062,5.21875,3.0605469
1782126,ROUND,0.5,VVS2,J,EX,EX,EX,N,2092.25,5.0507812,5.0703125,3.1699219
1640441,ROUND,0.5,SI2,F,EX,EX,EX,N,2092.26,5.0585938,5.0898438,3.1601562
1784452,ROUND,0.5,SI1,D,VG,EX,GD,F,2092.32,4.9414062,5.0,3.2109375
1766292,ROUND,0.5,SI1,D,GD,EX,VG,N,2092.32,4.890625,4.96875,3.1992188
1729060,ROUND,0.5,VS2,F,GD,VG,VG,N,2092.52,4.8515625,4.921875,3.1992188
1799276,ROUND,0.64990234,SI1,J,EX,EX,EX,N,2092.52,5.46875,5.5195312,3.4492188
1663904,ROUND,0.5,SI1,I,EX,EX,EX,N,2041.08,5.0390625,5.078125,3.1699219
1663908,ROUND,0.5,SI1,I,EX,EX,EX,N,2041.08,5.1289062,5.1601562,3.109375
1656018,ROUND,0.5,SI1,I,EX,EX,EX,N,2041.08,5.1210938,5.1484375,3.1191406
1670181,ROUND,0.5,SI1,I,EX,EX,EX,N,2041.08,5.078125,5.109375,3.1699219
1670006,ROUND,0.5,VS1,J,EX,EX,EX,N,2041.08,5.0898438,5.1015625,3.1191406
1670001,ROUND,0.5,VS1,J,EX,EX,EX,N,2041.08,5.0585938,5.078125,3.1894531
1670007,ROUND,0.5,VS1,J,EX,EX,EX,N,2041.08,5.0703125,5.078125,3.1894531
1670004,ROUND,0.5,VS1,J,EX,EX,EX,F,2041.08,5.109375,5.140625,3.1699219
1650832,ROUND,0.5698242,VS2,J,EX,EX,EX,F,2041.08,5.359375,5.3789062,3.2695312
1665431,ROUND,0.52978516,VS2,J,EX,EX,EX,N,2041.19,5.171875,5.1796875,3.2304688
1666750,ROUND,0.52978516,VS2,J,EX,EX,EX,N,2041.19,5.1796875,5.1992188,3.2207031
1659461,ROUND,0.5,VVS1,I,EX,EX,EX,F,2041.33,5.0390625,5.0585938,3.1699219
1768361,ROUND,0.5,SI2,E,VG,EX,EX,N,2041.52,4.9101562,4.9492188,3.1894531
1770630,ROUND,0.5,VS1,J,EX,EX,EX,N,2041.55,5.1015625,5.1210938,3.1191406
1663757,ROUND,0.5,VS1,H,GD,EX,VG,N,2085.21,4.8515625,4.8984375,3.2402344
1657399,ROUND,0.58984375,SI2,H,EX,EX,EX,N,2085.3,5.3984375,5.4101562,3.3105469
1791368,ROUND,0.7001953,VVS2,L,VG,EX,GD,F,2085.53,5.5117188,5.578125,3.5507812
1751191,ROUND,0.5,SI1,D,EX,EX,EX,ST,2085.63,5.1015625,5.1210938,3.1699219
1799320,ROUND,0.52001953,SI2,G,EX,EX,EX,M,2085.93,5.1484375,5.171875,3.2207031
1801467,ROUND,0.52001953,SI2,G,EX,EX,EX,F,2085.93,5.171875,5.1992188,3.2207031
1641821,ROUND,0.5,SI1,D,EX,EX,EX,ST,2086.21,5.0390625,5.078125,3.1308594
1788764,ROUND,0.4099121,VVS1,D,EX,EX,EX,N,2086.29,4.7304688,4.75,2.9707031
1766331,ROUND,0.5,SI1,F,GD,EX,VG,N,2086.39,4.8710938,4.9296875,3.2304688
1777999,ROUND,0.5,VS2,G,VG,EX,GD,N,2086.39,5.109375,5.1992188,3.0097656
1747627,ROUND,0.52001953,SI2,G,EX,EX,EX,N,2089.58,5.1601562,5.1914062,3.1796875
1648154,ROUND,0.5,VVS2,F,GD,EX,VG,ST,2089.62,5.0,5.0195312,3.0800781
1623143,ROUND,0.5800781,SI1,I,EX,EX,EX,N,2089.7,5.328125,5.359375,3.3105469
1767625,ROUND,0.5,SI2,F,EX,EX,EX,N,2089.74,5.0507812,5.078125,3.1699219
1757757,ROUND,0.5097656,SI2,F,EX,VG,EX,N,2090.33,5.1601562,5.1796875,3.1191406
1742310,ROUND,0.72021484,VS1,M,EX,EX,EX,N,2090.41,5.6992188,5.7304688,3.5605469
1733623,ROUND,0.52001953,SI1,F,EX,VG,EX,M,2090.5,5.1210938,5.1484375,3.2207031
1774855,ROUND,0.5,SI1,E,VG,EX,GD,N,2090.53,4.9609375,5.0507812,3.1699219
1784304,ROUND,0.6098633,VVS2,J,EX,EX,EX,M,2104.08,5.4296875,5.4609375,3.4199219
1662618,ROUND,0.5097656,VS1,J,EX,EX,EX,N,2104.09,5.140625,5.171875,3.1796875
1648075,ROUND,0.7001953,SI1,L,EX,EX,EX,N,2104.61,5.6601562,5.6992188,3.5390625
1658141,ROUND,0.8100586,SI2,K,EX,EX,EX,F,2104.83,5.9101562,5.9414062,3.7207031
1792099,ROUND,0.5,SI1,E,VG,EX,GD,N,2104.9,5.0195312,5.0585938,3.1796875
1724316,ROUND,0.5,SI1,E,EX,EX,EX,F,2104.9,5.1289062,5.1484375,3.1308594
1653342,ROUND,0.5097656,VVS1,J,EX,EX,EX,N,2105.01,5.109375,5.1289062,3.1796875
1783288,ROUND,0.5,VS2,G,GD,EX,GD,N,2105.01,4.9296875,4.9609375,3.1796875
1782354,ROUND,0.5,VS2,G,GD,VG,GD,N,2105.01,4.9101562,4.96875,3.1796875
1645584,ROUND,0.7001953,VS1,K,EX,EX,EX,M,2069.27,5.71875,5.7304688,3.5292969
1636948,ROUND,0.7998047,VS2,N,EX,EX,EX,F,2069.27,6.0195312,6.0507812,3.609375
1780146,ROUND,0.64990234,SI1,J,EX,EX,EX,M,2069.32,5.4882812,5.53125,3.4707031
1776897,ROUND,0.5,VS2,I,VG,EX,VG,N,2069.41,5.1015625,5.1289062,3.0703125
1757482,ROUND,0.5,VVS1,J,VG,EX,VG,N,2069.44,4.9804688,5.0390625,3.1601562
1790476,ROUND,0.5,SI1,I,EX,EX,EX,N,2069.46,5.0585938,5.0703125,3.1796875
1659626,ROUND,0.5,VS1,J,EX,EX,EX,N,2069.61,5.0898438,5.1210938,3.1308594
1662901,ROUND,0.5097656,SI2,F,EX,EX,EX,N,2069.87,5.171875,5.1992188,3.1503906
1754311,ROUND,0.7998047,SI2,M,EX,EX,EX,F,2087.54,5.8984375,5.9414062,3.6992188
1657258,ROUND,0.64990234,VS2,K,EX,EX,EX,F,2087.77,5.5585938,5.5898438,3.4492188
1768925,ROUND,0.7001953,SI1,K,VG,EX,VG,N,2087.81,5.6015625,5.640625,3.4902344
1779282,ROUND,0.5,SI2,F,EX,EX,EX,N,2088.15,5.0390625,5.0703125,3.1699219
1778117,ROUND,0.5,SI2,F,EX,EX,EX,N,2088.15,5.0703125,5.1015625,3.1699219
1778027,ROUND,0.5,SI1,E,EX,EX,VG,M,2088.23,5.0117188,5.078125,3.1699219
1778023,ROUND,0.5,SI1,E,VG,EX,VG,F,2088.23,4.9414062,5.0,3.2207031
1778029,ROUND,0.5,SI1,E,VG,VG,GD,N,2088.23,4.921875,4.9804688,3.1601562
1733711,ROUND,0.5498047,SI2,G,EX,EX,EX,N,2088.42,5.3085938,5.328125,3.1894531
1624372,ROUND,0.5,VS2,H,VG,EX,EX,ST,2027.51,4.96875,5.0117188,3.2207031
1798058,ROUND,0.5,VS2,I,VG,VG,GD,N,2028.08,4.9414062,4.9804688,3.1601562
1780871,ROUND,0.5,SI1,F,GD,EX,VG,N,2028.12,4.859375,4.9101562,3.2207031
1780864,ROUND,0.5,SI1,F,GD,VG,VG,N,2028.12,4.828125,4.890625,3.1503906
1657110,ROUND,0.5,VS1,J,EX,EX,EX,F,2028.12,5.1210938,5.1601562,3.1191406
1667749,ROUND,0.5,VS1,J,EX,EX,EX,N,2028.12,5.078125,5.1015625,3.1601562
1637690,ROUND,0.5,SI1,D,EX,EX,EX,F,2028.12,5.0585938,5.0898438,3.1503906
1601688,ROUND,0.5,SI1,D,EX,EX,EX,F,2028.12,5.0585938,5.0898438,3.1796875
1762279,ROUND,0.5,VS1,G,GD,EX,GD,F,2068.56,4.859375,4.9492188,3.2597656
1798065,ROUND,0.5,VS2,J,EX,EX,EX,N,2068.7,5.078125,5.109375,3.1503906
1780938,ROUND,0.5,SI2,E,EX,EX,EX,F,2068.73,5.0898438,5.109375,3.1308594
1780937,ROUND,0.5,SI2,E,VG,EX,VG,N,2068.73,4.9804688,5.03125,3.109375
1760132,ROUND,0.5,VS2,G,VG,EX,GD,N,2068.73,4.9609375,5.0,3.1503906
1658762,ROUND,0.60009766,SI2,I,EX,EX,EX,N,2068.92,5.3710938,5.3984375,3.3808594
1786186,ROUND,0.60009766,VS2,J,EX,VG,EX,F,2069.02,5.421875,5.4414062,3.3496094
1766192,ROUND,0.5,VS1,E,VG,EX,VG,ST,2078.77,4.9414062,5.0,3.1699219
1761237,ROUND,0.5,SI2,F,EX,EX,VG,N,2078.78,5.0585938,5.0898438,3.1191406
1762506,ROUND,0.5,SI1,I,EX,EX,EX,N,2078.9,5.0703125,5.1015625,3.1308594
1766403,ROUND,0.52001953,SI1,I,EX,EX,EX,F,2079.07,5.1289062,5.1484375,3.1992188
1659894,ROUND,0.5,SI2,F,EX,EX,VG,N,2079.23,5.1015625,5.1289062,3.1191406
1627722,ROUND,0.52001953,SI1,F,EX,EX,EX,ST,2079.23,5.109375,5.140625,3.2109375
1652201,ROUND,0.52001953,VS1,J,EX,EX,EX,N,2079.23,5.1992188,5.2382812,3.1601562
1758822,ROUND,0.52001953,SI1,H,EX,EX,EX,N,2039.59,5.1601562,5.1796875,3.2402344
1734683,ROUND,0.5,SI2,F,VG,VG,EX,N,2040.0,5.0507812,5.0703125,3.1601562
1735493,ROUND,0.5,SI2,F,EX,VG,VG,N,2040.0,5.1289062,5.1601562,3.1308594
1738785,ROUND,0.5,SI2,F,EX,EX,EX,N,2040.0,5.0898438,5.109375,3.140625
1795353,ROUND,0.5,SI1,I,EX,EX,VG,N,2040.02,5.03125,5.0898438,3.1699219
1801424,ROUND,0.5,SI1,I,EX,EX,EX,F,2040.02,5.140625,5.1484375,3.0703125
1799135,ROUND,0.5,VS1,J,EX,EX,EX,N,2040.02,5.078125,5.109375,3.1699219
1796633,ROUND,0.5,VS1,J,EX,EX,EX,F,2040.02,5.0390625,5.0585938,3.1699219
1662858,ROUND,0.58984375,SI1,J,EX,EX,EX,N,2040.2,5.3984375,5.4414062,3.2597656
1671190,ROUND,0.52978516,VS2,H,VG,GD,VG,F,2044.06,5.25,5.2617188,3.1308594
1778114,ROUND,0.5,SI2,F,VG,EX,VG,N,2044.11,5.140625,5.1601562,3.0195312
1779279,ROUND,0.5,SI2,F,VG,EX,VG,N,2044.11,4.9296875,5.0,3.1601562
1755978,ROUND,0.5,VVS2,J,EX,EX,EX,N,2044.11,5.1015625,5.1210938,3.1191406
1755274,ROUND,0.5,SI1,F,VG,EX,GD,N,2044.29,5.078125,5.140625,3.0898438
1801444,ROUND,0.5,SI2,D,VG,EX,VG,F,2044.29,4.9296875,4.9804688,3.1992188
1771986,ROUND,0.5,VS1,F,F,EX,GD,N,2044.36,4.8085938,4.8710938,3.2304688
1611492,ROUND,0.52001953,VVS1,J,EX,EX,EX,N,2038.02,5.2109375,5.2382812,3.1503906
1785836,ROUND,0.7001953,VS1,L,VG,EX,VG,N,2038.02,5.4882812,5.5585938,3.5605469
1788376,ROUND,0.7001953,VS1,L,VG,EX,EX,F,2038.02,5.4882812,5.5390625,3.5605469
