Shape_CUSHION,Shape_EMERALD,Shape_HEART,Shape_MARQUISE,Shape_OVAL,Shape_PEAR,Shape_PRINCESS,Shape_ROUND,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price,Length,Width,Depth
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52001953,3.0,15.0,3.0,3.0,3.0,2.0,2099.18,5.171875,5.1796875,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,15.0,1.0,2.0,2.0,0.0,2099.23,4.9101562,4.9609375,3.2109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7998047,8.0,9.0,3.0,3.0,3.0,0.0,2099.89,5.921875,5.9492188,3.6699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,3.0,0.0,2099.91,5.0585938,5.0898438,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,18.0,3.0,3.0,2.0,4.0,2099.93,5.0585938,5.0898438,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,2.0,0.0,2028.14,5.0585938,5.109375,3.1308594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,1.0,3.0,2.0,0.0,2028.19,4.9296875,5.0,3.2109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,3.0,14.0,3.0,3.0,3.0,2.0,2028.19,5.078125,5.1015625,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,3.0,0.0,2028.2,5.0507812,5.0703125,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,3.0,0.0,2028.2,5.0585938,5.0898438,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,3.0,2.0,2.0,1.0,2028.27,5.0507812,5.109375,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,2.0,2.0,2.0,2.0,2028.27,5.109375,5.140625,3.0996094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,2.0,3.0,2.0,4.0,2028.27,4.9609375,5.0117188,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,2.0,3.0,2.0,1.0,2028.27,5.1015625,5.1601562,3.0507812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,2.0,3.0,1.0,0.0,2028.27,4.9804688,5.0585938,3.140625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,1.0,0.0,2028.32,4.9296875,5.0,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,3.0,3.0,2.0,0.0,2073.7,5.0117188,5.0703125,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,3.0,3.0,3.0,0.0,2073.7,5.078125,5.1015625,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,3.0,3.0,3.0,0.0,2073.7,5.1015625,5.1289062,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,18.0,2.0,3.0,1.0,0.0,2073.77,5.0195312,5.1015625,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52001953,6.0,12.0,3.0,3.0,3.0,0.0,2073.83,5.1992188,5.2382812,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52001953,6.0,12.0,3.0,3.0,3.0,0.0,2073.83,5.171875,5.1992188,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52001953,6.0,12.0,3.0,3.0,3.0,0.0,2073.83,5.140625,5.171875,3.2109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,1.0,0.0,2073.85,4.921875,4.9609375,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,1.0,0.0,2073.85,4.96875,5.0195312,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,3.0,15.0,2.0,2.0,3.0,0.0,2074.05,5.0703125,5.0898438,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2040.22,5.0507812,5.0703125,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2040.22,5.03125,5.0585938,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2040.22,5.0585938,5.0898438,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7001953,3.0,11.0,3.0,3.0,3.0,1.0,2040.31,5.6484375,5.671875,3.5507812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5498047,5.0,12.0,3.0,3.0,3.0,0.0,2040.43,5.3203125,5.328125,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52001953,4.0,13.0,3.0,3.0,3.0,0.0,2040.57,5.1289062,5.1601562,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,4.0,13.0,3.0,3.0,3.0,0.0,2040.6,5.1484375,5.1796875,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,3.0,12.0,3.0,3.0,3.0,2.0,2040.7,5.7617188,5.7890625,3.640625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,2.0,3.0,2.0,0.0,2040.81,4.9492188,4.96875,3.2109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,17.0,2.0,3.0,1.0,1.0,2040.84,4.9414062,5.0117188,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2041.08,5.140625,5.171875,3.0996094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7597656,3.0,10.0,3.0,3.0,3.0,0.0,2059.52,5.8984375,5.9296875,3.5605469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66015625,4.0,13.0,3.0,3.0,3.0,2.0,2059.79,5.53125,5.5585938,3.4804688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,17.0,1.0,2.0,1.0,0.0,2060.11,4.8515625,4.9296875,3.1308594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,17.0,1.0,1.0,1.0,0.0,2060.11,4.8515625,4.9296875,3.2109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,2.0,2.0,2060.14,5.1289062,5.2109375,3.0195312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4699707,4.0,17.0,3.0,3.0,3.0,0.0,2060.18,4.9804688,5.0,3.0898438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5800781,5.0,13.0,3.0,3.0,3.0,2.0,2080.8,5.3007812,5.328125,3.3398438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,16.0,2.0,2.0,1.0,0.0,2080.99,5.1015625,5.1601562,3.0097656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,2.0,3.0,2.0,0.0,2081.08,4.9882812,5.0390625,3.109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.89990234,4.0,8.0,3.0,3.0,3.0,0.0,2081.18,6.1601562,6.1796875,3.859375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,18.0,3.0,3.0,3.0,1.0,2081.29,5.109375,5.140625,3.0800781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,2.0,2.0,2081.37,4.9804688,5.0390625,3.0703125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6098633,4.0,12.0,3.0,3.0,3.0,2.0,2081.4,5.3789062,5.421875,3.359375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5800781,8.0,11.0,3.0,3.0,3.0,0.0,2106.37,5.3398438,5.3710938,3.3300781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,13.0,2.0,3.0,2.0,0.0,2106.67,5.140625,5.1914062,3.0195312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,17.0,1.0,3.0,1.0,0.0,2106.75,4.890625,4.9492188,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,17.0,1.0,3.0,2.0,0.0,2106.75,4.8984375,4.9492188,3.2402344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,2.0,3.0,2.0,2106.75,5.0195312,5.0507812,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,1.0,0.0,2106.75,4.8984375,4.9804688,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,3.0,3.0,2.0,1.0,2106.8,5.1601562,5.1992188,3.0703125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,2.0,2.0,1.0,0.0,2106.8,4.921875,5.0195312,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,2.0,3.0,3.0,2.0,2106.8,5.1289062,5.1484375,3.0996094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,13.0,2.0,2.0,2.0,0.0,2054.99,4.9804688,5.0117188,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,6.0,12.0,3.0,3.0,3.0,0.0,2055.01,5.140625,5.171875,3.1308594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.0,14.0,1.0,2.0,1.0,2.0,2055.02,4.8710938,4.9414062,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,2.0,1.0,2055.16,5.109375,5.171875,3.0390625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,2.0,1.0,2055.16,5.0507812,5.109375,3.0898438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,3.0,3.0,3.0,4.0,2055.16,5.1484375,5.1796875,3.0703125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2055.18,5.0585938,5.1015625,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.89990234,4.0,5.0,2.0,3.0,3.0,2.0,2055.21,5.9882812,6.03125,3.8496094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,2.0,3.0,2.0,0.0,2055.24,4.890625,4.9609375,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,2.0,3.0,2.0,0.0,2055.24,5.0,5.03125,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2030.57,5.0703125,5.1015625,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,18.0,3.0,3.0,3.0,2.0,2030.57,5.1210938,5.1484375,3.1191406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,1.0,0.0,2030.62,5.0585938,5.1210938,3.0390625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,18.0,3.0,3.0,3.0,0.0,2030.78,5.1289062,5.1484375,3.1308594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,3.0,15.0,3.0,2.0,3.0,0.0,2030.81,5.109375,5.1210938,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,4.0,13.0,3.0,3.0,3.0,0.0,2030.81,5.1015625,5.1210938,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,4.0,13.0,3.0,3.0,3.0,0.0,2030.81,5.1289062,5.1484375,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39990234,8.0,18.0,3.0,3.0,3.0,0.0,2030.87,4.6992188,4.71875,2.8808594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,6.0,12.0,3.0,3.0,3.0,0.0,2030.9,5.1796875,5.2109375,3.109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5698242,3.0,15.0,3.0,3.0,3.0,0.0,2031.06,5.2617188,5.28125,3.3105469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2031.45,5.0390625,5.0703125,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2031.45,5.0898438,5.109375,3.0898438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,18.0,3.0,3.0,3.0,1.0,2047.47,5.0507812,5.078125,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52978516,6.0,12.0,3.0,3.0,3.0,2.0,2047.5,5.140625,5.1601562,3.2304688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,15.0,1.0,2.0,1.0,2.0,2041.76,4.8789062,4.9609375,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95996094,3.0,3.0,3.0,3.0,3.0,2.0,2042.16,6.2617188,6.3007812,3.9199219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52001953,8.0,12.0,3.0,3.0,3.0,0.0,2042.4,5.1210938,5.140625,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58984375,3.0,14.0,3.0,3.0,3.0,0.0,2042.45,5.328125,5.3710938,3.3300781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,17.0,1.0,3.0,2.0,0.0,2042.53,4.890625,4.9414062,3.2109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,1.0,2.0,2.0,0.0,2042.62,4.8710938,4.921875,3.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,8.0,17.0,1.0,3.0,1.0,1.0,2077.86,4.96875,5.0117188,3.2304688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,2.0,3.0,2.0,0.0,2077.87,4.9414062,4.9804688,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,2.0,3.0,3.0,0.0,2077.87,5.0390625,5.0507812,3.109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,2.0,2.0,1.0,0.0,2077.89,5.03125,5.1015625,3.109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,2.0,3.0,1.0,2.0,2077.89,5.03125,5.078125,3.1191406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,2.0,3.0,3.0,0.0,2077.96,4.9804688,4.9882812,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,13.0,2.0,3.0,2.0,2.0,2078.02,4.8984375,4.9609375,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,18.0,1.0,3.0,1.0,2.0,2078.07,4.8007812,4.8789062,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,18.0,1.0,2.0,2.0,1.0,2078.07,5.0390625,5.0898438,2.9492188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,18.0,0.0,3.0,2.0,2.0,2078.07,4.9101562,4.96875,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,3.0,14.0,3.0,2.0,3.0,0.0,2078.18,5.1210938,5.140625,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,3.0,16.0,3.0,2.0,3.0,2.0,2078.23,5.0703125,5.1015625,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7001953,4.0,11.0,3.0,3.0,3.0,1.0,2078.29,5.6484375,5.6914062,3.5390625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,4.0,15.0,3.0,3.0,3.0,4.0,2078.35,5.1015625,5.1289062,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5698242,3.0,15.0,3.0,3.0,3.0,0.0,2078.36,5.2890625,5.3085938,3.3105469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7.0,13.0,3.0,3.0,3.0,4.0,2078.4,5.0585938,5.0898438,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,13.0,3.0,3.0,2.0,2.0,2078.47,5.0390625,5.0703125,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,13.0,3.0,2.0,3.0,2.0,2078.47,5.1289062,5.1484375,3.0996094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,18.0,3.0,3.0,3.0,0.0,2078.47,5.1015625,5.109375,3.140625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,18.0,3.0,3.0,2.0,0.0,2078.47,5.0585938,5.078125,3.1308594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,16.0,1.0,3.0,1.0,0.0,2075.39,4.9414062,5.0,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.70996094,4.0,11.0,3.0,3.0,3.0,4.0,2075.56,5.6601562,5.6992188,3.5507812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5600586,5.0,12.0,3.0,3.0,3.0,2.0,2075.59,5.2109375,5.2382812,3.3105469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.0,18.0,2.0,3.0,2.0,5.0,2075.66,5.1210938,5.171875,3.0898438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5600586,3.0,15.0,3.0,3.0,3.0,2.0,2075.71,5.25,5.2695312,3.3105469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,3.0,3.0,3.0,2.0,2075.87,5.0390625,5.0703125,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,3.0,3.0,2.0,0.0,2075.87,5.0703125,5.0898438,3.140625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,3.0,3.0,2.0,0.0,2075.87,5.078125,5.109375,3.0996094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,8.0,12.0,3.0,3.0,3.0,0.0,2075.87,5.1796875,5.1992188,3.0996094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,3.0,8.0,3.0,3.0,3.0,2.0,2075.87,5.75,5.7890625,3.6191406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,1.0,3.0,2.0,0.0,2077.03,4.9414062,4.96875,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,2.0,2.0,1.0,0.0,2077.03,4.96875,5.0390625,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,2.0,3.0,2.0,2.0,2077.03,4.9492188,5.0117188,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,2.0,3.0,2.0,1.0,2077.03,5.1210938,5.171875,3.0507812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,18.0,2.0,3.0,1.0,0.0,2077.11,5.1796875,5.2109375,3.0292969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,18.0,2.0,3.0,2.0,1.0,2077.11,4.9101562,4.9804688,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,18.0,1.0,2.0,1.0,0.0,2077.11,4.9414062,5.0,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2077.15,5.1484375,5.171875,3.0605469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7597656,5.0,11.0,3.0,3.0,3.0,2.0,2077.81,5.7890625,5.828125,3.6308594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52978516,4.0,13.0,3.0,3.0,3.0,0.0,2053.91,5.1914062,5.2109375,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5498047,5.0,12.0,3.0,3.0,3.0,0.0,2053.92,5.2109375,5.25,3.2792969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5498047,5.0,12.0,3.0,3.0,3.0,2.0,2053.92,5.2617188,5.2890625,3.2109375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0,3.0,3.0,3.0,0.0,2054.28,5.078125,5.1015625,3.1796875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,16.0,2.0,3.0,1.0,0.0,2054.33,4.890625,4.96875,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7001953,5.0,9.0,3.0,3.0,3.0,0.0,2054.53,5.6484375,5.6914062,3.5605469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7001953,3.0,15.0,1.0,1.0,1.0,2.0,2054.93,5.4101562,5.5,3.609375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,17.0,2.0,3.0,2.0,0.0,2086.47,4.9414062,5.0,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097656,6.0,13.0,3.0,3.0,3.0,0.0,2086.9,5.109375,5.1289062,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7.0,13.0,2.0,3.0,2.0,0.0,2086.97,4.890625,4.9609375,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,3.0,0.0,2087.09,5.078125,5.1015625,3.1503906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.0,15.0,1.0,3.0,1.0,2.0,2087.15,4.8203125,4.890625,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,13.0,2.0,3.0,2.0,2.0,2087.15,4.9609375,4.9804688,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,13.0,2.0,3.0,2.0,0.0,2087.15,4.9609375,5.0195312,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7.0,18.0,2.0,3.0,2.0,5.0,2087.15,4.96875,5.0,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,3.0,2.0,2087.23,5.0390625,5.078125,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,15.0,1.0,3.0,2.0,0.0,2087.35,4.9414062,4.9804688,3.1992188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5600586,5.0,12.0,3.0,3.0,3.0,2.0,2046.29,5.2617188,5.3007812,3.3105469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7001953,4.0,10.0,3.0,3.0,3.0,0.0,2046.41,5.75,5.7695312,3.4394531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,2.0,0.0,2046.62,5.0585938,5.109375,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.70996094,7.0,9.0,3.0,2.0,3.0,0.0,2046.73,5.6796875,5.71875,3.5703125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5698242,4.0,16.0,3.0,3.0,3.0,4.0,2046.91,5.25,5.2890625,3.3007812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44995117,6.0,17.0,3.0,3.0,3.0,0.0,2047.0,4.8710938,4.9101562,3.0703125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.60009766,4.0,12.0,3.0,3.0,3.0,0.0,2047.24,5.390625,5.4101562,3.3808594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,16.0,3.0,3.0,2.0,0.0,2105.03,5.0507812,5.109375,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,16.0,1.0,3.0,1.0,0.0,2105.05,4.921875,4.9804688,3.2402344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,13.0,3.0,3.0,3.0,0.0,2105.05,5.1484375,5.1796875,3.0605469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.0,12.0,3.0,3.0,3.0,0.0,2105.05,5.109375,5.1289062,3.1308594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.0,12.0,3.0,3.0,3.0,0.0,2105.06,5.0390625,5.0703125,3.1601562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.0,15.0,2.0,3.0,1.0,0.0,2105.06,4.890625,4.96875,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,18.0,2.0,3.0,2.0,0.0,2105.06,5.0195312,5.0703125,3.0605469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7001953,4.0,10.0,3.0,3.0,3.0,0.0,2105.63,5.7304688,5.7382812,3.4296875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5800781,4.0,13.0,3.0,3.0,3.0,0.0,2105.75,5.390625,5.4101562,3.2890625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,3.0,3.0,2.0,0.0,2112.65,5.0195312,5.0703125,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,2.0,3.0,2.0,1.0,2112.65,4.9882812,5.0390625,3.2207031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,1.0,3.0,2.0,2.0,2112.65,4.9492188,5.0,3.1894531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,18.0,2.0,3.0,1.0,0.0,2112.7,4.96875,5.0390625,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,14.0,2.0,3.0,2.0,1.0,2112.84,4.9101562,4.96875,3.1699219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,3.0,3.0,3.0,0.0,2113.04,6.3515625,6.3007812,4.0
